date,surface_temp,solar_zenith,surface_albedo
2016-09-26,-26.387760252423902,77.67940800318392,0.671005981543117
2016-09-27,-27.92166305521522,72.28529845414383,0.6718454725697321
2016-09-28,-38.018062421688114,75.51431340829069,0.6746570722966
2016-09-29,-13.402532672242558,72.66293689435766,0.6732169882190946
2016-09-30,-15.108359684556888,71.19585622819966,0.6712759355643935
2016-10-01,-25.956223406635928,74.00394002310614,0.6685379515030926
2016-10-02,-16.772187350896786,70.39624374388472,0.6707288939174026
2016-10-03,-11.248231130626039,74.0425898064154,0.6671633874414913
2016-10-04,-23.178823064073555,69.827072829085,0.6369298554833722
2016-10-05,-25.1589013852782,72.54212926678932,0.639511780990827
2016-10-06,-31.135178869784795,68.54600202594753,0.6479839570093442
2016-10-07,-29.359387089126585,67.91797190068702,0.6621460429401829
2016-10-08,-33.2771129707113,70.35113546348026,0.6712605490304732
2016-10-09,-11.941357698224408,66.60060599188498,0.6850036022691042
2016-10-10,-17.346619704223542,69.12730202511831,0.685562857198077
2016-10-11,-11.567834209221814,67.50024973604644,0.6926512808661248
2016-10-12,-28.772508770035984,69.34988919061581,0.7159280380422753
2016-10-13,-14.84136558251106,65.57446185524826,0.7004031407710091
2016-10-14,-19.703719331844127,66.19758332365952,0.7131398529801364
2016-10-15,-21.42617868796478,64.76329115465191,0.718522401531141
2016-10-16,-19.042110005750146,64.22565209670377,0.718714192516324
2016-10-17,-17.237326243828278,65.24084820318065,0.7091901157915876
2016-10-18,-7.054769362186846,62.68350752198676,0.7175694599289613
2016-10-19,-36.85039067879441,67.72189558769047,0.7201464723632778
2016-10-20,-13.693750313193902,65.93487373758303,0.7187480738274147
2016-10-21,-15.13604039942578,64.2474516647042,0.719374687233053
2016-10-22,-14.801682707433542,63.87387586441334,0.7205341803190012
2016-10-23,-39.40048501954627,64.52972115166673,0.7199761454226691
2016-10-24,-18.061225658881426,63.40084518637061,0.7181593663455403
2016-10-25,-14.191601423411896,60.39614002393538,0.7120140448131066
2016-10-26,-9.937030643103924,61.273436228195294,0.713256291597668
2016-10-27,-14.38291197858706,60.860743225529596,0.7140537671919843
2016-10-28,-6.921702906927862,62.87512044247491,0.7145507804951425
2016-10-29,-5.066132237722627,59.08006355006689,0.7169161617472222
